Bernabei Code;Name;Current Price;Ordinary Price;Lowest Price 30 Days;Tags;Category;Last Checked;Link;Image URL
12703;Nebbiolo Ochetti Renato Ratti 2024;20,0;;16,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:27.650794;https://www.bernabei.it/langhe-doc-nebbiolo-ochetti-renato-ratti;https://www.bernabei.it/ARTICOLI200/S_8203.png
1295;Gavi Dei Gavi Etichetta Nera La Scolca 2024;21,4;22,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:27.681687;https://www.bernabei.it/gavi-dei-gavi-etichetta-nera-la-scolca;https://www.bernabei.it/ARTICOLI200/S_332.png
10854;Lagrein Riserva Praepositus Abbazia Di Novacella 2021;31,8;;28,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:27.734013;https://www.bernabei.it/alto-adige-doc-lagrein-riserva-praepositus-abbazia-di-novacella;https://www.bernabei.it/ARTICOLI200/S_6831.png
9465;Sauvignon Indra Girlan 2024;13,9;;12,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:27.757536;https://www.bernabei.it/alto-adige-doc-sauvignon-indra-girlan;https://www.bernabei.it/ARTICOLI200/S_6154.png
7140;Sagrantino Di Montefalco Memoira Còlpetrone Tenute Del Cerro 2016;15,5;;14,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:27.552450;https://www.bernabei.it/sagrantino-di-montefalco-memoira-colpetrone-tenute-del-cerro-2016;https://www.bernabei.it/ARTICOLI200/S_6122.png
1294;Gattinara Travaglini 2022;26,9;;24,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:27.704252;https://www.bernabei.it/gattinara-docg-travaglini;https://www.bernabei.it/ARTICOLI200/S_331.png
20349;Barolo Ludo Luigi Einaudi 2020;41,0;;34,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:27.808619;https://www.bernabei.it/barolo-ludo-luigi-einaudi-20349;https://www.bernabei.it/ARTICOLI200/S_12867.png
12216;Tellus Rosè Di Syrah Falesco 2024;7,7;8,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:27.831487;https://www.bernabei.it/tellus-rose-di-syrah-falesco-12216;https://www.bernabei.it/ARTICOLI200/S_7852.png
2060;Marsala Vecchio Florio 2021;8,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:27.399885;https://www.bernabei.it/marsala-doc-vecchio-florio-2021-florio;https://www.bernabei.it/ARTICOLI200/S_2700.png
4638;La Torre A Civitella Sergio Mottura 2023;21,5;;;Vini Biologici,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:27.860591;https://www.bernabei.it/la-torre-a-civitella-sergio-mottura;https://www.bernabei.it/ARTICOLI200/S_3636.png
4277;Vermentino Di Sardegna Villa Solais Cantina Santadi 2024;8,3;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:27.881759;https://www.bernabei.it/vermentino-di-sardegna-villa-solais-cantina-santadi;https://www.bernabei.it/ARTICOLI200/S_3435.png
1853;Chardonnay Puiatti 2023;12,0;;11,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:27.101150;https://www.bernabei.it/chardonnay-puiatti;https://www.bernabei.it/ARTICOLI200/S_1030.png
20009;Pinot Grigio Kettmeir 2024;12,8;;11,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:27.904270;https://www.bernabei.it/pinot-grigio-kettmeir;https://www.bernabei.it/ARTICOLI200/S_12595.png
19038;Barbera D’Asti Bricco dell’Uccellone Braida 2021;62,0;;;Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:27.931460;https://www.bernabei.it/barbera-d-asti-docg-bricco-dell-uccellone-2021-braida;https://www.bernabei.it/ARTICOLI200/S_11757.png
4308;Pinot Grigio Vini Orsone Bastianich 2024;13,4;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:27.957616;https://www.bernabei.it/pinot-grigio-vini-orsone-bastianich-2024;https://www.bernabei.it/ARTICOLI200/S_3448.png
150221138417191770590602;Vitovska Kante 2022;19,2;;19,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:16.668698;https://www.bernabei.it/vitovska-kante-2022;https://www.bernabei.it/ARTICOLI200/S_590.png
1683;Pomino Bianco Frescobaldi 2024;9,4;;8,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:28.250812;https://www.bernabei.it/pomino-bianco-frescobaldi-2024;https://www.bernabei.it/ARTICOLI200/S_817.png
14727;Rosé Studio by Miraval Château Miraval 2024;12,9;14,8;12,0;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.278267;https://www.bernabei.it/rose-studio-by-miraval-chateau-miraval;https://www.bernabei.it/ARTICOLI200/S_8999.png
6949;Trebbiano D'Abruzzo Malandrino Cataldi Madonna 2024;9,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:26.971381;https://www.bernabei.it/trebbiano-d-abruzzo-malandrino-cataldi-madonna-2024;https://www.bernabei.it/ARTICOLI200/S_4714.png
10656;Sagrantino Di Montefalco Carapace Tenute Lunelli 2020;26,8;;25,2;Vini Biologici,Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:28.041824;https://www.bernabei.it/sagrantino-di-montefalco-docg-carapace-tenute-lunelli;https://www.bernabei.it/ARTICOLI200/S_6685.png
2082;Moscato D'Asti La Morandina 2025;11,4;;10,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:28.137321;https://www.bernabei.it/moscato-d-asti-docg-la-morandina;https://www.bernabei.it/ARTICOLI200/S_2743.png
19644;Bolgheri Rosso Ruit Hora Caccia Al Piano 2023;21,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:28.224296;https://www.bernabei.it/bolgheri-doc-rosso-ruit-hora-caccia-al-piano;https://www.bernabei.it/ARTICOLI200/S_12350.png
8229;Moscato D'Asti Poggio Le Coste 2024;9,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:28.350280;https://www.bernabei.it/moscato-d-asti-docg-castello-del-poggio;https://www.bernabei.it/ARTICOLI200/S_6375.png
7759;Amarone La Groletta Corte Giara Allegrini 2022;24,9;28,8;23,9;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.377360;https://www.bernabei.it/amarone-la-groletta-corte-giara-allegrini;https://www.bernabei.it/ARTICOLI200/S_5166.png
1490;Monica Perdera Argiolas 2024;9,4;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:27.264019;https://www.bernabei.it/monica-di-sardegna-doc-perdera-2024-argiolas;https://www.bernabei.it/ARTICOLI200/S_574.png
19537;Rosato San Greg Feudi Di San Gregorio 2023;17,9;;15,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:28.400147;https://www.bernabei.it/rosato-san-greg-feudi-di-san-gregorio;https://www.bernabei.it/ARTICOLI200/S_12290.png
13276;Merlot Primosic 2020;10,2;12,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.450899;https://www.bernabei.it/collio-doc-merlot-primosic;https://www.bernabei.it/ARTICOLI200/S_8656.png
1246;Roero Arneis Soulmarino Batasiolo 2024;10,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:28.328909;https://www.bernabei.it/roero-arneis-soulmarino-batasiolo-2024;https://www.bernabei.it/ARTICOLI200/S_282.png
1296;Gavi Etichetta Bianca La Scolca 2024;10,9;11,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.504383;https://www.bernabei.it/gavi-etichetta-bianca-la-scolca;https://www.bernabei.it/ARTICOLI200/S_333.png
87313703831831770590605;Barbaresco La Casa In Collina Vite Colte 2021;24,5;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:16.803515;https://www.bernabei.it/barbaresco-docg-la-casa-in-collina-vite-colte;https://www.bernabei.it/ARTICOLI200/S_6185.png
4306;Sauvignon Vini Orsone Bastianich 2024;13,2;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:28.532790;https://www.bernabei.it/sauvignon-vini-orsone-bastianich;https://www.bernabei.it/ARTICOLI200/S_3450.png
1389;Fumaio Banfi 2024;6,7;7,2;6,5;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.582973;https://www.bernabei.it/fumaio-banfi-2024;https://www.bernabei.it/ARTICOLI200/S_448.png
1632;Gattinara Riserva Travaglini 2020;42,8;42,9;42,5;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.609473;https://www.bernabei.it/gattinara-docg-riserva-travaglini;https://www.bernabei.it/ARTICOLI200/S_758.png
8738;Moscato Passito La Bella Estate Vite Colte 2023;25,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:27.784155;https://www.bernabei.it/piemonte-moscato-passito-doc-la-bella-estate-vite-colte;https://www.bernabei.it/ARTICOLI200/S_6179.png
19984;Barbera D'Asti Tonelli 2023;7,8;8,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-08 22:44:16.843598;https://www.bernabei.it/barbera-d-asti-tonelli;https://www.bernabei.it/ARTICOLI200/S_12573.png
169617533223941770590605;Vermentino Di Sardegna Lintóri Capichera 2024;15,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:16.851409;https://www.bernabei.it/vermentino-di-sardegna-doc-lintori-capichera;https://www.bernabei.it/ARTICOLI200/S_10502.png
2030112191430081770590605;Moscato D'Asti Vigna Senza Nome Braida 2024;12,0;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:16.856973;https://www.bernabei.it/moscato-d-asti-vigna-senza-nome-braida;https://www.bernabei.it/ARTICOLI200/S_12821.png
1413;Syrah Achelo La Braccesca 2023;13,1;14,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.840704;https://www.bernabei.it/syrah-achelo-la-braccesca-2023;https://www.bernabei.it/ARTICOLI200/S_478.png
1313;Violante Nero Di Troia Rivera 2022;9,5;;7,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:28.864440;https://www.bernabei.it/castel-del-monte-doc-nero-di-troia-violante-rivera;https://www.bernabei.it/ARTICOLI200/S_351.png
1714;Barbera D'Alba Pio Cesare 2023;16,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:28.891113;https://www.bernabei.it/barbera-d-alba-pio-cesare;https://www.bernabei.it/ARTICOLI200/S_857.png
19435;Bianco Garda Centofilari Cesari 2023;10,8;;6,7;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:28.198564;https://www.bernabei.it/bianco-garda-doc-centofilari-cesari;https://www.bernabei.it/ARTICOLI200/S_12215.png
10571;Greco Di Tufo Ciro Picariello 2024;13,9;16,5;13,5;Vini Biologici,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.681311;https://www.bernabei.it/greco-di-tufo-docg-ciro-picariello;https://www.bernabei.it/ARTICOLI200/S_6635.png
12217;Poggio Dei Gelsi Falesco 2024;8,5;;8,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:28.709432;https://www.bernabei.it/poggio-dei-gelsi-falesco-2024;https://www.bernabei.it/ARTICOLI200/S_7853.png
6877;Morellino Di Scansano Melini 2023;9,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:28.736034;https://www.bernabei.it/morellino-di-scansano-melini-2023;https://www.bernabei.it/ARTICOLI200/S_6241.png
19786;Magnum Pinot Grigio Boccabella LeBoem 2023;15,9;28,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.760580;https://www.bernabei.it/trentino-doc-pinot-grigio-boccabella-leboem-magnum;https://www.bernabei.it/ARTICOLI200/S_12422.png
5127;Cannonau Noras Cantina Santadi 2022;14,4;;12,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:28.786393;https://www.bernabei.it/cannonau-noras-cantina-santadi-2021;https://www.bernabei.it/ARTICOLI200/S_4142.png
1590;Frascati Villa Simone 2024;8,1;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:28.944370;https://www.bernabei.it/frascati-villa-simone-2024;https://www.bernabei.it/ARTICOLI200/S_700.png
7858;Hernicus Cesanese Del Piglio Coletti Conti 2024;13,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:28.304229;https://www.bernabei.it/cesanese-del-piglio-doc-hernicus-coletti-conti;https://www.bernabei.it/ARTICOLI200/S_5289.png
20369;Merlot Terre46 2024;7,4;10,2;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.478615;https://www.bernabei.it/merlot-terre46;https://www.bernabei.it/ARTICOLI200/S_12888.png
12925;Nero D'Avola Disueri Cusumano 2021;10,5;12,8;;Premiato,BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.992186;https://www.bernabei.it/sicilia-doc-nero-d-avola-disueri-cusumano;https://www.bernabei.it/ARTICOLI200/S_8369.png
1801;Mezza Bottiglia Fiano Di Avellino Feudi Di San Gregorio 2023 375ml;5,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:29.092069;https://www.bernabei.it/mezza-bottiglia-fiano-di-avellino-feudi-di-san-gregorio-2023-375ml;https://www.bernabei.it/ARTICOLI200/S_973.png
17603;Magnum Vino Nobile Di Montepulciano Silìneo Fattoria Del Cerro 2019 (Cassetta...;39,9;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:29.040939;https://www.bernabei.it/vino-nobile-di-montepulciano-docg-silineo-fattoria-del-cerro-tenute-del-cerro-magnum;https://www.bernabei.it/ARTICOLI200/S_10783.png
2633;Valpolicella Classico Superiore Zenato 2022;13,5;;12,4;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.064297;https://www.bernabei.it/valpolicella-classico-superiore-zenato;https://www.bernabei.it/ARTICOLI200/S_2638.png
1595;Chardonnay Jurosa Lis Neris 2022;25,8;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:16.984741;https://www.bernabei.it/chardonnay-jurosa-lis-neris;https://www.bernabei.it/ARTICOLI200/S_709.png
1292;Mezza Bottiglia Chianti Classico Banfi 2023 375ml;6,4;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:28.427791;https://www.bernabei.it/mezza-bottiglia-chianti-classico-banfi-2023-375ml;https://www.bernabei.it/ARTICOLI200/S_329.png
19836;Chardonnay Feudi Di Romans 2024;9,9;;9,1;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:28.917727;https://www.bernabei.it/friuli-isonzo-doc-chardonnay-feudi-di-romans;https://www.bernabei.it/ARTICOLI200/S_12455.png
10572;Falanghina BruEmm Ciro Picariello 2024;11,9;12,9;11,5;Vini Biologici,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:28.814541;https://www.bernabei.it/falanghina-bruemm-ciro-picariello;https://www.bernabei.it/ARTICOLI200/S_6636.png
1515;Montiano Cotarella 2021;58,8;;;Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:29.190639;https://www.bernabei.it/montiano-2021-cotarella;https://www.bernabei.it/ARTICOLI200/S_607.png
9535;Cabernet Franc Atlante Paolo E Noemia d'Amico 2020;20,5;;18,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.213180;https://www.bernabei.it/cabernet-franc-atlante-paolo-e-noemia-d-amico;https://www.bernabei.it/ARTICOLI200/S_6166.png
18330;Pinot Grigio Ramato Sirch 2024;9,5;11,0;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:29.267673;https://www.bernabei.it/colli-orientali-del-friuli-doc-pinot-grigio-ramato-sirch;https://www.bernabei.it/ARTICOLI200/S_11443.png
16112;Syrah Cusumano 2024;8,4;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:29.291282;https://www.bernabei.it/syrah-cusumano;https://www.bernabei.it/ARTICOLI200/S_9580.png
12701;Barbera D'Alba Battaglione Renato Ratti 2023;18,0;;14,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.313297;https://www.bernabei.it/barbera-d-alba-doc-battaglione-renato-ratti;https://www.bernabei.it/ARTICOLI200/S_8201.png
6829;Kreos Negroamaro Rosato Castello Monaci 2024;9,9;;8,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.340879;https://www.bernabei.it/kreos-negroamaro-rosato-castello-monaci-2024;https://www.bernabei.it/ARTICOLI200/S_6244.png
1416;Vino Nobile Di Montepulciano La Braccesca 2022;19,0;;15,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.117055;https://www.bernabei.it/vino-nobile-di-montepulciano-la-braccesca-2022;https://www.bernabei.it/ARTICOLI200/S_481.png
1764;Trebbiano D'Abruzzo Mascoli Rupicapra 2024;8,2;;5,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.140778;https://www.bernabei.it/trebbiano-d-abruzzo-mascoli-rupicapra;https://www.bernabei.it/ARTICOLI200/S_925.png
1851;Gewürztraminer Lunare Terlano 2023;43,2;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:29.165535;https://www.bernabei.it/gewurztraminer-lunare-terlano;https://www.bernabei.it/ARTICOLI200/S_1027.png
19989480428121770590609;Doppio Magnum Villa Antinori Rosso 2023 (Cassetta in Legno);69,0;;;Spedizione gratuita,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:17.089944;https://www.bernabei.it/doppio-magnum-villa-antinori-rosso-cassetta-in-legno;https://www.bernabei.it/ARTICOLI200/S_12577.png
20255;Nebbiolo Ël Sartù Parusso 2023;14,9;17,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:29.440927;https://www.bernabei.it/nebbiolo-el-sartu-parusso;https://www.bernabei.it/ARTICOLI200/S_12779.png
10561;Unlitro Ampeleia 2024 100cl;12,9;;;Vini Biologici,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:29.465206;https://www.bernabei.it/unlitro-ampeleia;https://www.bernabei.it/ARTICOLI200/S_6625.png
146216595656591770590609;Rocca Rubia Carignano Del Sulcis Riserva Cantina Santadi 2022;16,9;;15,2;Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:17.115991;https://www.bernabei.it/carignano-del-sulcis-doc-rocca-rubia-riserva-cantina-santadi;https://www.bernabei.it/ARTICOLI200/S_542.png
9739;Etna Bianco Contrada Taccione Planeta 2024;19,4;;18,5;Vini Biologici,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.739954;https://www.bernabei.it/etna-bianco-doc-planeta;https://www.bernabei.it/ARTICOLI200/S_6140.png
12507;Antigal 7 Treasures Malbec 2024;9,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:29.763419;https://www.bernabei.it/antigal-7-treasures-malbec;https://www.bernabei.it/ARTICOLI200/S_8037.png
1235;Cabernet Sauvignon Casale Del Giglio 2021;17,7;;16,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:17.134731;https://www.bernabei.it/cabernet-sauvignon-casale-del-giglio-2021;https://www.bernabei.it/ARTICOLI200/S_271.png
19361;Vino Nobile Di Montepulciano Asinone Poliziano 2021;54,0;;;Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:17.143449;https://www.bernabei.it/vino-nobile-di-montepulciano-docg-asinone-poliziano;https://www.bernabei.it/ARTICOLI200/S_12017.png
1924;Nebbiolo Firagnetti Bovio 2023;13,8;15,9;13,0;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:29.590940;https://www.bernabei.it/nebbiolo-firagnetti-bovio;https://www.bernabei.it/ARTICOLI200/S_2027.png
1392;Pinot Nero Ludwig Elena Walch 2023;41,2;;36,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.789937;https://www.bernabei.it/pinot-nero-ludwig-elena-walch;https://www.bernabei.it/ARTICOLI200/S_452.png
4290;Valpolicella Ripasso Classico Superiore Solane Santi 2021;14,2;;12,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.813219;https://www.bernabei.it/valpolicella-ripasso-classico-superiore-solane-santi-2021;https://www.bernabei.it/ARTICOLI200/S_3422.png
1461;Müller Thurgau Elena Walch 2024;14,0;;12,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:29.864351;https://www.bernabei.it/muller-thurgau-elena-walch-2024;https://www.bernabei.it/ARTICOLI200/S_541.png
2036;Ben Ryé Passito Di Pantelleria Donnafugata 2023;65,0;;;Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:29.889414;https://www.bernabei.it/passito-di-pantelleria-doc-ben-rye-2023-donnafugata;https://www.bernabei.it/ARTICOLI200/S_2663.png
